Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,attack_probability,anomaly_score,risk_score,priority,true_label
80,116610979,18,15,958,1498,434,0,53.22222222,138.53543,746,0,99.86666667,262.3339929,21.0614817,0.282992222,3644093.094,4756360.762,10000000,190,117000000,6859469.353,4569811.072,10000000,37090,111000000,7960227.214,4133551.433,10000000,21047,0,0,0,0,372,444,0.154359394,0.128632828,0,746,72.23529412,199.4621645,39785.15508,0,0,0,1,0,0,0,0,0,74.42424242,53.22222222,99.86666667,372,0,0,0,0,0,0,18,958,15,1498,8192,351,17,20,134692.8182,324436.6244,1112906,36710,9996505.545,15213.72815,10000000,9950653,2.3904462e-07,-0.0884259418258768,25.2,,0
53,24517,1,1,95,223,95,95,95.0,0.0,223,223,223.0,0.0,12970.59183,81.57604927,24517.0,0.0,24517,24517,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,40.78802464,40.78802464,95,223,137.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,206.5,95.0,223.0,20,0,0,0,0,0,0,1,95,1,223,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,8.0177426e-07,-0.1809640285325177,8.7,,0
53,31571,2,2,110,142,55,55,55.0,0.0,71,71,71.0,0.0,7982.008806,126.6985525,10523.66667,18214.5353,31556,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,40,40,63.34927623,63.34927623,55,71,61.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,76.75,55.0,71.0,40,0,0,0,0,0,0,2,110,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.6770456e-07,-0.2267251164240103,0.5,,0
443,195613,14,14,831,15880,357,0,59.35714286,115.7454815,2896,0,1134.285714,863.659159,85428.88254,143.1397709,7244.925926,14447.47668,59133,1,195529,15040.69231,18170.91144,59133,1,172525,13271.15385,27148.25788,84434,3,0,0,0,0,460,456,71.56988544,71.56988544,0,2896,576.2413793,808.5076047,653684.5468,0,0,0,1,0,0,0,0,1,596.8214286,59.35714286,1134.285714,460,0,0,0,0,0,0,14,831,14,15880,65535,1006,5,32,0.0,0.0,0,0,0.0,0.0,0,0,2.1468874e-07,-0.0975354815969475,23.5,,0
53,202,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1603960.396,19801.9802,67.33333333,76.55281401,152,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,9900.990099,9900.990099,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,6.3072406e-07,-0.2247842136737041,0.9,,0
80,30723,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.09780946,30723.0,0.0,30723,30723,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.54890473,32.54890473,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.00019629754,-0.2113729654153813,3.3,,0
53,124568,1,1,41,183,41,41,41.0,0.0,183,183,183.0,0.0,1798.21463,16.05548777,124568.0,0.0,124568,124568,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.027743883,8.027743883,41,183,88.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,132.5,41.0,183.0,20,0,0,0,0,0,0,1,41,1,183,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.1909904e-06,-0.2173874082184193,2.2,,0
53,77646088,2,2,123,241,67,56,61.5,7.778174593,125,116,120.5,6.363961031,4.687937401,0.051515796,25900000.0,44800000.0,77600000,536,77600000,77600000.0,0.0,77600000,77600000,77600000,77600000.0,0.0,77600000,77600000,0,0,0,0,72,72,0.025757898,0.025757898,56,125,84.0,33.77128958,1140.5,0,0,0,0,0,0,0,0,1,105.0,61.5,120.5,72,0,0,0,0,0,0,2,123,2,241,-1,-1,1,32,829.0,0.0,829,829,77600000.0,0.0,77600000,77600000,0.00022846571,0.0284548365673259,46.0,,0
53,61330,2,2,58,194,29,29,29.0,0.0,97,97,97.0,0.0,4108.918963,65.22093592,20443.33333,35363.86617,61278,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,32.61046796,32.61046796,29,97,56.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,70.25,29.0,97.0,40,0,0,0,0,0,0,2,58,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4.3014688e-07,-0.2308491269429574,0.0,,0
80,100462641,5,7,365,11595,353,0,73.0,156.5535052,4344,0,1656.428571,1760.597234,119.0492295,0.119447387,9132967.364,30200000.0,100000000,21,100000000,25100000.0,50100000.0,100000000,960,100000000,16700000.0,40900000.0,100000000,48,0,0,0,0,144,232,0.049769745,0.069677643,0,4344,920.4615385,1497.63645,2242914.936,1,0,0,0,0,0,0,0,1,997.1666667,73.0,1656.428571,144,0,0,0,0,0,0,5,365,7,11595,0,235,2,20,9988.0,0.0,9988,9988,100000000.0,0.0,100000000,100000000,0.9999976,0.1273088458027086,100.0,,1
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999424,-0.2057092687753736,44.3,,1
123,111851,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,858.2846823,17.88093088,111851.0,0.0,111851,111851,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.940465441,8.940465441,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.4851803e-07,-0.2232638273223325,1.1,,0
53,24186,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,4051.930869,82.69246672,24186.0,0.0,24186,24186,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.34623336,41.34623336,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,32,0,0,0,0,0,0,1,41,1,57,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.3553353e-06,-0.2294640777100841,0.0,,0
443,10120343,11,13,763,13218,444,0,69.36363636,140.4765267,2528,0,1016.769231,843.2697427,1381.474916,2.371461125,440014.913,2084229.674,10000000,1,119415,11941.5,16246.92799,39688,253,10100000,840667.5833,2884763.779,10000000,4,0,0,0,0,360,424,1.086919682,1.284541443,0,2528,559.24,774.7157694,600184.5233,0,0,0,1,0,0,0,0,1,582.5416667,69.36363636,1016.769231,360,0,0,0,0,0,0,11,763,13,13218,29200,57,3,32,119415.0,0.0,119415,119415,10000000.0,0.0,10000000,10000000,5.420635e-07,-0.0957331341948932,23.9,,0
53,281,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2669039.146,14234.87544,93.66666667,120.1929005,230,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,7117.437722,7117.437722,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.596246e-07,-0.1759821341158056,9.6,,0
53,73675,1,1,52,135,52,52,52.0,0.0,135,135,135.0,0.0,2538.174415,27.14625042,73675.0,0.0,73675,73675,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.57312521,13.57312521,52,135,79.66666667,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,119.5,52.0,135.0,32,0,0,0,0,0,0,1,52,1,135,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.2924736e-06,-0.2234178671967485,1.1,,0
80,54889,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36.4371732,54889.0,0.0,54889,54889,54889,54889.0,0.0,54889,54889,0,0.0,0.0,0,0,0,0,0,0,40,0,36.4371732,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.4105588e-06,-0.2167284709242222,2.3,,0
80,99200659,5,7,333,11595,321,0,66.6,142.2455623,5792,0,1656.428571,2120.732252,120.2411367,0.120966938,9018241.727,29900000.0,99200000,0,99200000,24800000.0,49600000.0,99200000,2,99200000,16500000.0,40500000.0,99200000,48,0,0,0,0,144,232,0.050402891,0.070564047,0,5792,918.0,1716.077358,2944921.5,1,0,0,0,0,0,0,0,1,994.5,66.6,1656.428571,144,0,0,0,0,0,0,5,333,7,11595,0,235,2,20,13019.0,0.0,13019,13019,99200000.0,0.0,99200000,99200000,0.99999833,0.1332025421007642,100.0,,1
80,100566569,7,5,368,11595,368,0,52.57142857,139.0909261,7240,0,2319.0,3335.221882,118.956032,0.119323948,9142415.364,30300000.0,100000000,1,100000000,16700000.0,41000000.0,100000000,1,114117,28529.25,54365.95702,110034,47,0,0,0,0,232,168,0.069605636,0.049718311,0,7240,920.2307692,2245.557249,5042527.359,0,0,0,0,1,0,0,0,0,996.9166667,52.57142857,2319.0,232,0,0,0,0,0,0,7,368,5,11595,251,235,1,32,4.0,0.0,4,4,100000000.0,0.0,100000000,100000000,0.99999845,0.1140957912477963,100.0,,1
443,5304764,9,7,358,5168,201,0,39.77777778,73.31230759,1460,0,738.2857143,655.5124495,1041.705154,3.016156798,353650.9333,1302202.307,5059839,2,5304764,663095.5,1777130.687,5059839,48,119520,19920.0,34087.23647,83801,156,0,0,0,0,192,152,1.696588199,1.319568599,0,1460,325.0588235,539.3632207,290912.6838,0,0,0,1,0,0,0,0,0,345.375,39.77777778,738.2857143,192,0,0,0,0,0,0,9,358,7,5168,8192,946,3,20,244877.0,0.0,244877,244877,5059839.0,0.0,5059839,5059839,3.1284574e-07,-0.1398535509131165,16.0,,0
53,127548,4,2,148,654,37,37,37.0,0.0,327,327,327.0,0.0,6287.828896,47.04111393,25509.6,40659.97732,93211,3,34334,11444.66667,19816.68197,34327,3,3,3.0,0.0,3,3,0,0,0,0,80,40,31.36074262,15.68037131,37,327,119.8571429,141.5055106,20023.80952,0,0,0,0,0,0,0,0,0,139.8333333,37.0,327.0,80,0,0,0,0,0,0,4,148,2,654,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,3.4738428e-06,-0.1799401400481168,8.9,P3,0
80,138700,3,5,351,11595,351,0,117.0,202.6499445,7240,0,2319.0,3331.638186,86128.33453,57.67844268,19814.28571,46729.13266,125232,4,13016,6508.0,9198.04501,13012,4,138602,34650.5,60688.3073,125232,189,0,0,0,0,104,168,21.62941601,36.04902668,0,7240,1327.333333,2635.216642,6944366.75,0,0,0,1,0,0,0,0,1,1493.25,117.0,2319.0,104,0,0,0,0,0,0,3,351,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999491,-0.0374394860245813,74.2,,1
1728,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,377,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.1257246e-06,-0.207560223187486,3.9,,0
443,5889987,8,6,587,4039,342,0,73.375,127.372275,1460,0,673.1666667,726.6141801,785.4007148,2.376915263,453075.9231,1417460.196,5162880,3,5889987,841426.7143,1908791.537,5162880,3,397968,79593.6,117163.086,263451,49,0,0,0,0,172,128,1.358237293,1.01867797,0,1460,308.4,540.4191231,292052.8286,0,0,0,1,0,0,0,0,0,330.4285714,73.375,673.1666667,172,0,0,0,0,0,0,8,587,6,4039,8192,4914,3,20,727104.0,0.0,727104,727104,5162880.0,0.0,5162880,5162880,2.4892818e-06,-0.1274635940112358,18.2,,0
53,48406,2,2,162,326,81,81,81.0,0.0,163,163,163.0,0.0,10081.39487,82.63438417,16135.33333,27942.02098,48400,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,41.31719208,41.31719208,81,163,113.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,142.25,81.0,163.0,64,0,0,0,0,0,0,2,162,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.1898793e-06,-0.1983786351606563,5.6,P3,0
53,192,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1250000.0,20833.33333,64.0,70.06425622,141,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,10416.66667,10416.66667,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,64,0,0,0,0,0,0,2,104,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,5.6872173e-06,-0.2237605726153229,1.1,,0
21,9646029,9,15,104,188,21,0,11.55555556,9.139353247,34,0,12.53333333,14.54975045,30.27152417,2.48807048,419392.5652,1092309.134,3651485,3,7001400,875175.0,1602690.391,3694191,242,9645899,688992.7857,1348754.976,3651485,3,0,0,0,0,296,488,0.93302643,1.55504405,0,34,11.68,12.54897074,157.4766667,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9998975,-0.1590181791173818,52.6,,1
53,73887,4,4,132,340,33,33,33.0,0.0,85,85,85.0,0.0,6388.13323,108.2734446,10555.28571,27756.92399,73502,3,73704,24568.0,42507.99714,73652,3,73737,24579.0,42487.20631,73639,49,0,0,0,0,80,80,54.13672229,54.13672229,33,85,56.11111111,27.40640639,751.1111111,0,0,0,0,0,0,0,0,1,63.125,33.0,85.0,80,0,0,0,0,0,0,4,132,4,340,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2.8061313e-06,-0.2140931126386924,2.8,,0
53,115080,1,1,46,188,46,46,46.0,0.0,188,188,188.0,0.0,2033.368092,17.37921446,115080.0,0.0,115080,115080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.68960723,8.68960723,46,188,93.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,140.0,46.0,188.0,32,0,0,0,0,0,0,1,46,1,188,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.2626334e-06,-0.2176390244063403,2.1,,0
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.99996066,-0.2066259104359005,44.1,,1
49596,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,71,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2.7144088e-06,-0.1644508139112708,11.6,,0
39338,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,119,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3.8922757e-05,-0.1578086554419658,12.8,,0
443,6254953,10,11,1491,7423,1173,0,149.1,366.1148727,2904,0,674.8181818,887.459387,1425.110628,3.357339376,312747.65,1108681.726,5002576,4,1252373,139152.5556,129215.9774,300968,254,5955174,595517.4,1552494.62,5002691,4,0,0,0,0,236,232,1.598733036,1.75860634,0,2904,405.1818182,713.8725801,509614.0606,0,0,0,1,0,0,0,0,1,424.4761905,149.1,674.8181818,236,0,0,0,0,0,0,10,1491,11,7423,8192,17595,3,20,1252373.0,0.0,1252373,1252373,5002576.0,0.0,5002576,5002576,1.3677108e-06,-0.0726136919392671,28.0,,0
53,67371,1,1,51,179,51,51,51.0,0.0,179,179,179.0,0.0,3413.93181,29.68636357,67371.0,0.0,67371,67371,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.84318178,14.84318178,51,179,93.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,140.5,51.0,179.0,32,0,0,0,0,0,0,1,51,1,179,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.2924736e-06,-0.219397818871524,1.8,,0
443,10110164,8,9,1486,6675,1166,0,185.75,402.9635751,1777,0,741.6666667,820.8646356,807.2074795,1.681476186,631885.25,2498197.395,10000000,5,10100000,1443977.143,3772888.737,10000000,358,10100000,1259724.875,3532628.818,10000000,5,0,0,0,0,172,192,0.791282911,0.890193275,0,1777,453.3888889,688.2950068,473750.0163,0,0,0,1,0,0,0,0,1,480.0588235,185.75,741.6666667,172,0,0,0,0,0,0,8,1486,9,6675,8192,59,4,20,107833.0,0.0,107833,107833,10000000.0,0.0,10000000,10000000,3.7500874e-07,-0.1023455117234449,22.7,,0
53,31497,2,2,90,326,45,45,45.0,0.0,163,163,163.0,0.0,13207.60707,126.9962219,10499.0,18178.73926,31490,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,63.49811093,63.49811093,45,163,92.2,64.63126179,4177.2,0,0,0,0,0,0,0,0,1,115.25,45.0,163.0,64,0,0,0,0,0,0,2,90,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.2514262e-06,-0.2245867595535288,0.9,,0
80,85486430,8,6,650,11595,322,0,81.25,148.6085462,4344,0,1932.5,1754.831473,143.2391082,0.163768682,6575879.231,23600000.0,85300000,1,85500000,12200000.0,32200000.0,85300000,1,228741,45748.2,101906.0302,228043,15,0,0,0,0,252,200,0.093582104,0.070186578,0,4344,816.3333333,1414.615226,2001136.238,0,0,0,0,1,0,0,0,0,874.6428571,81.25,1932.5,252,0,0,0,0,0,0,8,650,6,11595,251,235,3,20,983.0,0.0,983,983,85300000.0,0.0,85300000,85300000,0.9999974,0.0819073143064101,95.5,,1
443,65285191,40,53,935,73973,517,0,23.375,99.06270677,4344,0,1395.716981,1018.147628,1147.396505,1.424519077,709621.6413,2516777.962,10000000,1,60800000,1558521.564,3675110.416,10100000,194,65200000,1254515.25,3274916.211,10100000,3,0,0,0,0,1288,1704,0.612696377,0.8118227,0,4344,796.893617,1025.800097,1052265.838,0,0,0,1,0,0,0,0,1,805.4623656,23.375,1395.716981,1288,0,0,0,0,0,0,40,935,53,73973,29200,157,3,32,106399.5,137013.9626,386078,50339,10000000.0,13587.56546,10000000,9996256,1.8938713e-06,-0.000810869104892,40.8,,0
50076,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2.9951805e-06,-0.1533189445709399,13.6,,0
53,196,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1081632.653,20408.16327,65.33333333,29.16047553,99,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,52,10204.08163,10204.08163,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,9.198321e-06,-0.2278312932437578,0.3,,0
80,85107270,7,8,353,11595,329,0,50.42857143,122.8710125,5792,0,1449.375,2046.673464,140.3875368,0.176248163,6079090.714,22700000.0,85000000,1,85000000,14200000.0,34700000.0,85000000,1,85100000,12200000.0,32100000.0,85000000,16,0,0,0,0,184,264,0.082249143,0.09399902,0,5792,747.125,1577.02035,2486993.183,1,0,0,0,0,0,0,0,1,796.9333333,50.42857143,1449.375,184,0,0,0,0,0,0,7,353,8,11595,0,235,4,20,10018.0,0.0,10018,10018,85000000.0,0.0,85000000,85000000,0.999998,0.1104628589983901,100.0,,1
53,151,2,2,104,264,52,52,52.0,0.0,132,132,132.0,0.0,2437086.093,26490.06623,50.33333333,82.85127237,146,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,13245.03311,13245.03311,52,132,84.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,105.0,52.0,132.0,40,0,0,0,0,0,0,2,104,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,2.5241693e-06,-0.212280872228242,3.1,,0
443,26868,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,148.8759863,8956.0,15508.78306,26864,0,4,2.0,2.828427125,4,0,0,0.0,0.0,0,0,0,0,0,0,60,20,111.6569897,37.21899658,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,1,0,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.3621044e-06,-0.1998673043130677,5.3,,0
53,48695,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,5791.148989,82.14395729,16231.66667,28108.00918,48688,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.07197864,41.07197864,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,7.54223e-07,-0.2316396275214145,0.0,,0
53,140,2,2,70,276,35,35,35.0,0.0,138,138,138.0,0.0,2471428.571,28571.42857,46.66666667,76.51361535,135,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,14285.71429,14285.71429,35,138,76.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,95.25,35.0,138.0,40,0,0,0,0,0,0,2,70,2,276,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.1730347e-06,-0.2163344757062605,2.4,,0
53,23892,1,1,52,124,52,52,52.0,0.0,124,124,124.0,0.0,7366.482505,83.71002846,23892.0,0.0,23892,23892,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.85501423,41.85501423,52,124,76.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,114.0,52.0,124.0,32,0,0,0,0,0,0,1,52,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.3553353e-06,-0.2257908626235988,0.7,,0
443,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1005,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1.302535e-05,-0.1599532259488384,12.4,,0
21,244,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57377.04918,12295.08197,122.0,21.21320344,137,107,244,244.0,0.0,244,244,0,0.0,0.0,0,0,1,0,0,0,64,20,8196.721311,4098.360656,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9998667,-0.1786211619665887,49.1,,1
80,59623,4,5,431,2267,431,0,107.75,215.5,1448,0,453.4,659.4708485,45250.99374,150.9484595,7452.875,13353.9701,29116,1,59469,19823.0,17055.71409,30129,136,30507,7626.75,14437.34362,29273,1,0,0,0,0,136,168,67.08820422,83.86025527,0,1448,269.8,497.2486076,247256.1778,0,0,0,1,0,0,0,0,1,299.7777778,107.75,453.4,136,0,0,0,0,0,0,4,431,5,2267,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.0014096515,-0.1669898037940584,11.2,,0
56971,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,554,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6.4239125e-06,-0.2047211350964016,4.4,,0
